name,ra,dec,category,detail,instrument
,248.67647458333332,-4.2290755833333336,Literature,JINAbase_2021,
,249.5724552916666,-2.4421711111111115,Literature,JINAbase_2021,
,36.50731820833334,5.779628861111111,Literature,JINAbase_2021,
,260.61521554166666,24.879446972222222,Literature,JINAbase_2021,
,261.67998424999996,31.077189222222223,Literature,JINAbase_2021,
,262.85584283333327,-2.5388076944444444,Literature,JINAbase_2021,
,263.6794205416667,6.0143262222222225,Literature,JINAbase_2021,
,38.546028708333324,-12.384298611111111,Literature,JINAbase_2021,
,265.70551674999996,-40.32097927777778,Literature,JINAbase_2021,
,264.90363520833324,37.183751861111105,Literature,JINAbase_2021,
,269.73248008333326,-22.384330055555555,Literature,JINAbase_2021,
,269.6602121666666,-13.097117416666666,Literature,JINAbase_2021,
,269.6602121666666,-13.097117416666666,Literature,JINAbase_2021,
,39.61609733333333,30.816628,Literature,JINAbase_2021,
,272.41951833333326,-8.779333916666667,Literature,JINAbase_2021,
,274.10700699999995,-59.40312086111111,Literature,JINAbase_2021,
,40.167061541666655,-69.23300336111112,Literature,JINAbase_2021,
,279.03122504166663,-24.43647797222222,Literature,JINAbase_2021,
,278.6278927083333,34.415638888888886,Literature,JINAbase_2021,
,282.854913,38.626570666666666,Literature,JINAbase_2021,
,283.5966762916666,-4.605172777777778,Literature,JINAbase_2021,
,281.77683483333334,74.725403,Literature,JINAbase_2021,
,281.77683483333334,74.725403,Literature,JINAbase_2021,
,284.7138963333333,-51.465689250000004,Literature,JINAbase_2021,
,284.7138963333333,-51.465689250000004,Literature,JINAbase_2021,
,42.99315075,11.36998488888889,Literature,JINAbase_2021,
,287.653554375,-43.27672613888889,Literature,JINAbase_2021,
,287.653554375,-43.27672613888889,Literature,JINAbase_2021,
,288.3363333333333,0.5950916666666667,Literature,JINAbase_2021,
,293.3628386666666,33.20186563888889,Literature,JINAbase_2021,
,295.7792902916666,24.597941249999998,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,296.3089240833333,-17.490848638888888,Literature,JINAbase_2021,
,297.1648937083333,-12.122150083333334,Literature,JINAbase_2021,
,297.1648937083333,-12.122150083333334,Literature,JINAbase_2021,
,298.7903265,10.740936805555554,Literature,JINAbase_2021,
,298.7903265,10.740936805555554,Literature,JINAbase_2021,
,300.2510240416666,-12.25565,Literature,JINAbase_2021,
,304.1586852083333,-7.4438446944444445,Literature,JINAbase_2021,
,305.8993635,-21.370618416666666,Literature,JINAbase_2021,
,305.8993635,-21.370618416666666,Literature,JINAbase_2021,
,47.10662341666666,26.33094325,Literature,JINAbase_2021,
,47.10662341666666,26.33094325,Literature,JINAbase_2021,
,47.10662341666666,26.33094325,Literature,JINAbase_2021,
,47.10662341666666,26.33094325,Literature,JINAbase_2021,
,47.10662341666666,26.33094325,Literature,JINAbase_2021,
,47.10662341666666,26.33094325,Literature,JINAbase_2021,
,306.5496607083333,9.450112138888889,Literature,JINAbase_2021,
,306.5496607083333,9.450112138888889,Literature,JINAbase_2021,
,308.099964,6.517571611111111,Literature,JINAbase_2021,
,308.21517529166664,41.89847844444444,Literature,JINAbase_2021,
,310.2057500833333,-18.792577583333333,Literature,JINAbase_2021,
,310.1920238333333,-6.797403888888889,Literature,JINAbase_2021,
,310.1920238333333,-6.797403888888889,Literature,JINAbase_2021,
,310.1920238333333,-6.797403888888889,Literature,JINAbase_2021,
,310.1920238333333,-6.797403888888889,Literature,JINAbase_2021,
,310.1920238333333,-6.797403888888889,Literature,JINAbase_2021,
,310.1920238333333,-6.797403888888889,Literature,JINAbase_2021,
,314.53550804166656,-48.20373830555556,Literature,JINAbase_2021,
,1.3138427916666664,-27.271705138888887,Literature,JINAbase_2021,
,1.3138427916666664,-27.271705138888887,Literature,JINAbase_2021,
,316.6447910833333,-49.963965972222226,Literature,JINAbase_2021,
,316.6447910833333,-49.963965972222226,Literature,JINAbase_2021,
,316.6447910833333,-49.963965972222226,Literature,JINAbase_2021,
,316.6447910833333,-49.963965972222226,Literature,JINAbase_2021,
,316.6447910833333,-49.963965972222226,Literature,JINAbase_2021,
,317.4969682499999,26.61525838888889,Literature,JINAbase_2021,
,317.4969682499999,26.61525838888889,Literature,JINAbase_2021,
,317.9980145833333,24.168163805555558,Literature,JINAbase_2021,
,317.99596487499997,17.727747444444443,Literature,JINAbase_2021,
,317.99596487499997,17.727747444444443,Literature,JINAbase_2021,
,321.6787730833333,5.441639611111111,Literature,JINAbase_2021,
,322.3675525833333,-3.51538175,Literature,JINAbase_2021,
,322.3675525833333,-3.51538175,Literature,JINAbase_2021,
,49.61305941666666,15.17734736111111,Literature,JINAbase_2021,
,326.09977145833335,-11.7730125,Literature,JINAbase_2021,
,332.42268349999995,-13.60541063888889,Literature,JINAbase_2021,
,338.03290866666663,-31.173595694444444,Literature,JINAbase_2021,
,338.44606775,-42.05383033333333,Literature,JINAbase_2021,
,339.2836455833333,-40.51073386111111,Literature,JINAbase_2021,
,339.4944655833333,-22.644488194444445,Literature,JINAbase_2021,
,339.4944655833333,-22.644488194444445,Literature,JINAbase_2021,
,339.4944655833333,-22.644488194444445,Literature,JINAbase_2021,
,52.227025,0.41753055555555557,Literature,JINAbase_2021,
,342.6295360416666,-6.913765888888889,Literature,JINAbase_2021,
,342.6295360416666,-6.913765888888889,Literature,JINAbase_2021,
,342.6295360416666,-6.913765888888889,Literature,JINAbase_2021,
,342.6295360416666,-6.913765888888889,Literature,JINAbase_2021,
,347.16405024999995,-15.053317,Literature,JINAbase_2021,
,347.85248391666664,-16.25111738888889,Literature,JINAbase_2021,
,347.85248391666664,-16.25111738888889,Literature,JINAbase_2021,
,347.85248391666664,-16.25111738888889,Literature,JINAbase_2021,
,349.271015625,-13.850999194444444,Literature,JINAbase_2021,
,351.8186807916666,-26.9828275,Literature,JINAbase_2021,
,352.37003625,30.432735722222223,Literature,JINAbase_2021,
,352.37003625,30.432735722222223,Literature,JINAbase_2021,
,352.37003625,30.432735722222223,Literature,JINAbase_2021,
,352.37003625,30.432735722222223,Literature,JINAbase_2021,
,352.37003625,30.432735722222223,Literature,JINAbase_2021,
,352.83219124999994,52.41069563888889,Literature,JINAbase_2021,
,355.8954834583333,-7.923334694444445,Literature,JINAbase_2021,
,355.8626792083333,58.0802975,Literature,JINAbase_2021,
,54.909683374999986,-4.148425555555556,Literature,JINAbase_2021,
,55.09193383333332,-3.2169789166666667,Literature,JINAbase_2021,
,124.8440445,54.08600491666667,Literature,JINAbase_2021,
,145.58114666666665,53.473932250000004,Literature,JINAbase_2021,
,179.99607020833332,51.771555722222224,Literature,JINAbase_2021,
,56.75884124999999,41.42725738888889,Literature,JINAbase_2021,
,148.16118195833332,57.916275722222224,Literature,JINAbase_2021,
,148.16118195833332,57.916275722222224,Literature,JINAbase_2021,
,148.16118195833332,57.916275722222224,Literature,JINAbase_2021,
,148.16118195833332,57.916275722222224,Literature,JINAbase_2021,
,148.16118195833332,57.916275722222224,Literature,JINAbase_2021,
,148.16118195833332,57.916275722222224,Literature,JINAbase_2021,
,148.16118195833332,57.916275722222224,Literature,JINAbase_2021,
,58.49776974999999,-23.137072611111112,Literature,JINAbase_2021,
,60.812496291666655,35.27327497222222,Literature,JINAbase_2021,
,61.04586949999999,23.407525416666665,Literature,JINAbase_2021,
,61.04586949999999,23.407525416666665,Literature,JINAbase_2021,
,61.084598458333325,-4.655130861111111,Literature,JINAbase_2021,
,60.43596958333332,-57.20682980555556,Literature,JINAbase_2021,
,60.21848670833332,-75.60318224999999,Literature,JINAbase_2021,
,62.26424004166666,-15.890851083333333,Literature,JINAbase_2021,
,62.26424004166666,-15.890851083333333,Literature,JINAbase_2021,
,7.689359499999999,57.06489688888889,Literature,JINAbase_2021,
,7.689359499999999,57.06489688888889,Literature,JINAbase_2021,
,7.689359499999999,57.06489688888889,Literature,JINAbase_2021,
,7.820477416666667,-16.794665277777778,Literature,JINAbase_2021,
,7.820477416666667,-16.794665277777778,Literature,JINAbase_2021,
,7.820477416666667,-16.794665277777778,Literature,JINAbase_2021,
,7.820477416666667,-16.794665277777778,Literature,JINAbase_2021,
,7.820477416666667,-16.794665277777778,Literature,JINAbase_2021,
,7.820477416666667,-16.794665277777778,Literature,JINAbase_2021,
,7.820477416666667,-16.794665277777778,Literature,JINAbase_2021,
,70.12595533333332,35.21567122222223,Literature,JINAbase_2021,
,63.64798158333333,22.35118363888889,Literature,JINAbase_2021,
,69.59332983333331,-65.41600377777779,Literature,JINAbase_2021,
,73.04129220833333,-27.064152916666668,Literature,JINAbase_2021,
,8.710807833333332,-21.882168583333335,Literature,JINAbase_2021,
,77.70675575,-37.817535694444445,Literature,JINAbase_2021,
,77.70675575,-37.817535694444445,Literature,JINAbase_2021,
,77.70675575,-37.817535694444445,Literature,JINAbase_2021,
,77.70675575,-37.817535694444445,Literature,JINAbase_2021,
,293.1329577083333,26.39059425,Literature,JINAbase_2021,
,293.1329577083333,26.39059425,Literature,JINAbase_2021,
,293.1329577083333,26.39059425,Literature,JINAbase_2021,
,293.1329577083333,26.39059425,Literature,JINAbase_2021,
,293.1329577083333,26.39059425,Literature,JINAbase_2021,
,293.1329577083333,26.39059425,Literature,JINAbase_2021,
,293.1329577083333,26.39059425,Literature,JINAbase_2021,
,306.1892180833333,25.05197,Literature,JINAbase_2021,
,306.1892180833333,25.05197,Literature,JINAbase_2021,
,78.27198679166666,-59.64562905555555,Literature,JINAbase_2021,
,302.70067475,23.96514286111111,Literature,JINAbase_2021,
,9.633114458333331,-8.309276444444444,Literature,JINAbase_2021,
,314.0380705416666,-13.521574944444446,Literature,JINAbase_2021,
,314.0380705416666,-13.521574944444446,Literature,JINAbase_2021,
,314.0380705416666,-13.521574944444446,Literature,JINAbase_2021,
,9.805267333333331,3.1339253055555556,Literature,JINAbase_2021,
,85.07262991666667,-19.227156305555553,Literature,JINAbase_2021,
,89.35761304166665,21.98085133333333,Literature,JINAbase_2021,
,11.363179749999999,-9.544387166666667,Literature,JINAbase_2021,
,11.363179749999999,-9.544387166666667,Literature,JINAbase_2021,
,11.363179749999999,-9.544387166666667,Literature,JINAbase_2021,
,11.363179749999999,-9.544387166666667,Literature,JINAbase_2021,
,11.363179749999999,-9.544387166666667,Literature,JINAbase_2021,
,94.70219637499999,-14.845396055555556,Literature,JINAbase_2021,
,94.70219637499999,-14.845396055555556,Literature,JINAbase_2021,
,94.70219637499999,-14.845396055555556,Literature,JINAbase_2021,
,97.56528937499999,60.78412108333333,Literature,JINAbase_2021,
,96.66988920833332,3.424942972222222,Literature,JINAbase_2021,
,98.15829820833332,-6.488472222222223,Literature,JINAbase_2021,
,101.58848529166666,-30.74414213888889,Literature,JINAbase_2021,
,104.66058333333334,0.48046944444444445,Literature,JINAbase_2021,
,106.20585949999997,-16.284806944444448,Literature,JINAbase_2021,
,107.362504,52.03875261111111,Literature,JINAbase_2021,
,13.921035291666664,-33.75318402777778,Literature,JINAbase_2021,
,13.921035291666664,-33.75318402777778,Literature,JINAbase_2021,
,13.921035291666664,-33.75318402777778,Literature,JINAbase_2021,
,112.62090504166665,18.961283527777777,Literature,JINAbase_2021,
,112.62090504166665,18.961283527777777,Literature,JINAbase_2021,
,113.64628308333332,16.901117749999997,Literature,JINAbase_2021,
,114.72356124999999,-51.08335983333333,Literature,JINAbase_2021,
,15.825711333333334,-27.880546444444445,Literature,JINAbase_2021,
,15.825711333333334,-27.880546444444445,Literature,JINAbase_2021,
,15.825711333333334,-27.880546444444445,Literature,JINAbase_2021,
,15.825711333333334,-27.880546444444445,Literature,JINAbase_2021,
,15.825711333333334,-27.880546444444445,Literature,JINAbase_2021,
,15.825711333333334,-27.880546444444445,Literature,JINAbase_2021,
,117.22317033333331,-24.97342394444444,Literature,JINAbase_2021,
,118.61968287499998,62.13632261111111,Literature,JINAbase_2021,
,118.61968287499998,62.13632261111111,Literature,JINAbase_2021,
,118.61968287499998,62.13632261111111,Literature,JINAbase_2021,
,118.61968287499998,62.13632261111111,Literature,JINAbase_2021,
,118.38800524999999,30.605071694444447,Literature,JINAbase_2021,
,118.38800524999999,30.605071694444447,Literature,JINAbase_2021,
,118.64241491666665,-1.4122525833333333,Literature,JINAbase_2021,
,17.429435874999996,61.54727505555555,Literature,JINAbase_2021,
,17.429435874999996,61.54727505555555,Literature,JINAbase_2021,
,17.429435874999996,61.54727505555555,Literature,JINAbase_2021,
,17.467770041666665,54.73896613888889,Literature,JINAbase_2021,
,130.21168191666666,-16.345144527777776,Literature,JINAbase_2021,
,130.21168191666666,-16.345144527777776,Literature,JINAbase_2021,
,130.21168191666666,-16.345144527777776,Literature,JINAbase_2021,
,130.21168191666666,-16.345144527777776,Literature,JINAbase_2021,
,130.21168191666666,-16.345144527777776,Literature,JINAbase_2021,
,132.08605070833332,67.44997041666667,Literature,JINAbase_2021,
,132.08605070833332,67.44997041666667,Literature,JINAbase_2021,
,134.77494166666665,0.6238527777777778,Literature,JINAbase_2021,
,134.68305458333333,-16.132726027777778,Literature,JINAbase_2021,
,134.68305458333333,-16.132726027777778,Literature,JINAbase_2021,
,136.67886074999996,20.50986197222222,Literature,JINAbase_2021,
,137.26403999999997,-27.030365222222223,Literature,JINAbase_2021,
,136.98573366666665,-50.482447,Literature,JINAbase_2021,
,138.43595262499997,-42.31040816666666,Literature,JINAbase_2021,
,139.84859291666666,-61.73708083333334,Literature,JINAbase_2021,
,144.08313449999997,-20.88743238888889,Literature,JINAbase_2021,
,144.08313449999997,-20.88743238888889,Literature,JINAbase_2021,
,145.69713395833332,45.51723933333333,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,147.23374170833333,13.744256583333332,Literature,JINAbase_2021,
,148.41351016666664,-22.835674972222222,Literature,JINAbase_2021,
,148.41351016666664,-22.835674972222222,Literature,JINAbase_2021,
,148.41351016666664,-22.835674972222222,Literature,JINAbase_2021,
,148.41351016666664,-22.835674972222222,Literature,JINAbase_2021,
,148.41351016666664,-22.835674972222222,Literature,JINAbase_2021,
,151.179923625,54.345397777777784,Literature,JINAbase_2021,
,21.573312166666664,17.12642427777778,Literature,JINAbase_2021,
,21.573312166666664,17.12642427777778,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.6207647083333,53.56093083333333,Literature,JINAbase_2021,
,153.53472549999998,3.151299416666667,Literature,JINAbase_2021,
,157.71572183333333,-21.22698272222222,Literature,JINAbase_2021,
,161.870886875,-25.4373835,Literature,JINAbase_2021,
,162.8671853333333,20.277489027777776,Literature,JINAbase_2021,
,162.8671853333333,20.277489027777776,Literature,JINAbase_2021,
,162.8671853333333,20.277489027777776,Literature,JINAbase_2021,
,23.240004624999994,23.69567813888889,Literature,JINAbase_2021,
,1.44162825,-19.670247083333333,Literature,JINAbase_2021,
,167.75306345833332,-65.42715302777778,Literature,JINAbase_2021,
,168.47824058333333,39.97776338888889,Literature,JINAbase_2021,
,168.97595729166665,2.0866899722222225,Literature,JINAbase_2021,
,171.89725937499995,-55.90410436111111,Literature,JINAbase_2021,
,12.688675,-63.86400555555556,Literature,JINAbase_2021,
,14.975416666666664,-59.725,Literature,JINAbase_2021,
,17.371487499999997,-52.40949444444444,Literature,JINAbase_2021,
,17.371487499999997,-52.40949444444444,Literature,JINAbase_2021,
,25.403391666666664,-28.184116666666668,Literature,JINAbase_2021,
,37.63999999999999,-40.565555555555555,Literature,JINAbase_2021,
,38.12791666666666,-60.20305555555556,Literature,JINAbase_2021,
,44.027499999999996,-13.324166666666667,Literature,JINAbase_2021,
,46.119166666666665,-34.10166666666667,Literature,JINAbase_2021,
,49.25749999999999,-17.48222222222222,Literature,JINAbase_2021,
,51.72416666666667,2.041111111111111,Literature,JINAbase_2021,
,59.34583333333333,-37.33972222222222,Literature,JINAbase_2021,
,65.80999999999999,1.513611111111111,Literature,JINAbase_2021,
,68.755,-9.993333333333332,Literature,JINAbase_2021,
,70.66499999999999,-10.723333333333333,Literature,JINAbase_2021,
,72.93041666666666,-48.956944444444446,Literature,JINAbase_2021,
,77.31900833333333,-16.834616666666665,Literature,JINAbase_2021,
,146.96124999999998,-14.81861111111111,Literature,JINAbase_2021,
,146.96124999999998,-14.81861111111111,Literature,JINAbase_2021,
,164.51833333333332,0.81,Literature,JINAbase_2021,
,169.69916666666666,-1.1888888888888889,Literature,JINAbase_2021,
,176.24708333333328,-14.646944444444443,Literature,JINAbase_2021,
,180.90458333333333,-15.492222222222221,Literature,JINAbase_2021,
,181.69249999999997,-8.011944444444444,Literature,JINAbase_2021,
,182.47541666666666,-31.419722222222223,Literature,JINAbase_2021,
,191.05416666666662,-29.39638888888889,Literature,JINAbase_2021,
,192.09374999999997,-2.5324999999999998,Literature,JINAbase_2021,
,200.72916666666666,-30.134999999999998,Literature,JINAbase_2021,
,202.52479583333331,-23.697144444444444,Literature,JINAbase_2021,
,202.52479583333331,-23.697144444444444,Literature,JINAbase_2021,
,202.52479583333331,-23.697144444444444,Literature,JINAbase_2021,
,202.52479583333331,-23.697144444444444,Literature,JINAbase_2021,
,211.15791666666664,-5.636944444444444,Literature,JINAbase_2021,
,227.3095833333333,-1.4158333333333333,Literature,JINAbase_2021,
,306.0708333333333,-52.3175,Literature,JINAbase_2021,
,309.10375,-56.38472222222222,Literature,JINAbase_2021,
,312.8425,-56.01444444444444,Literature,JINAbase_2021,
,324.5195833333333,-19.184444444444445,Literature,JINAbase_2021,
,325.16541666666666,-60.274166666666666,Literature,JINAbase_2021,
,325.335,-33.374722222222225,Literature,JINAbase_2021,
,325.67708333333326,-54.31194444444444,Literature,JINAbase_2021,
,326.0275,-7.213611111111112,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.21321249999994,-37.465275000000005,Literature,JINAbase_2021,
,326.5854166666666,-56.705000000000005,Literature,JINAbase_2021,
,330.07374999999996,-33.83439444444445,Literature,JINAbase_2021,
,330.07374999999996,-33.83439444444445,Literature,JINAbase_2021,
,331.525,-48.28138888888889,Literature,JINAbase_2021,
,332.7220833333333,-12.4075,Literature,JINAbase_2021,
,338.99699999999996,-47.143480555555556,Literature,JINAbase_2021,
,340.15875,-1.271111111111111,Literature,JINAbase_2021,
,342.24875,-23.910555555555554,Literature,JINAbase_2021,
,342.83166666666665,-73.73916666666666,Literature,JINAbase_2021,
,345.45249999999993,-63.70666666666667,Literature,JINAbase_2021,
,346.35499999999996,-21.635277777777777,Literature,JINAbase_2021,
,350.33984166666664,-16.084902777777778,Literature,JINAbase_2021,
,351.56037499999996,-65.55191666666667,Literature,JINAbase_2021,
,353.6504166666666,-71.64750000000001,Literature,JINAbase_2021,
,168.69907524999996,-40.872046777777776,Literature,JINAbase_2021,
,259.9243333333333,57.872,Literature,JINAbase_2021,
,277.6072083333333,-34.525,Literature,JINAbase_2021,
,277.80537499999997,-33.863416666666666,Literature,JINAbase_2021,
,278.2355,-34.75813888888889,Literature,JINAbase_2021,
,278.6114583333333,-34.931777777777775,Literature,JINAbase_2021,
,278.99479166666663,-34.97752777777778,Literature,JINAbase_2021,
,167.25508333333332,7.911611111111111,Literature,JINAbase_2021,
,193.44204166666663,7.895305555555555,Literature,JINAbase_2021,
,24.497249999999998,-4.995638888888889,Literature,JINAbase_2021,
,247.07028783333325,44.67729969444444,Literature,JINAbase_2021,
,136.31950641666666,38.79850116666667,Literature,JINAbase_2021,
,176.7705333333333,59.99398333333333,Literature,JINAbase_2021,
,66.88333333333333,-74.19166666666668,Literature,JINAbase_2021,
,228.02971249999996,-3.0636916666666667,Literature,JINAbase_2021,
,228.02971249999996,-3.0636916666666667,Literature,JINAbase_2021,
,250.80849166666658,-1.9251388888888887,Literature,JINAbase_2021,
,250.80849166666658,-1.9251388888888887,Literature,JINAbase_2021,
,250.80849166666658,-1.9251388888888887,Literature,JINAbase_2021,
,250.80849166666658,-1.9251388888888887,Literature,JINAbase_2021,
,306.69512499999996,0.6208333333333333,Literature,JINAbase_2021,
,306.69512499999996,0.6208333333333333,Literature,JINAbase_2021,
,306.69512499999996,0.6208333333333333,Literature,JINAbase_2021,
,306.69512499999996,0.6208333333333333,Literature,JINAbase_2021,
,306.69512499999996,0.6208333333333333,Literature,JINAbase_2021,
,41.04890833333333,-5.449902777777778,Literature,JINAbase_2021,
,41.04890833333333,-5.449902777777778,Literature,JINAbase_2021,
,250.49067499999995,-7.8762388888888895,Literature,JINAbase_2021,
,250.7927541666666,-5.948486111111111,Literature,JINAbase_2021,
,11.014881291666665,-13.923958749999999,Literature,JINAbase_2021,
,11.014881291666665,-13.923958749999999,Literature,JINAbase_2021,
,11.014881291666665,-13.923958749999999,Literature,JINAbase_2021,
,11.014881291666665,-13.923958749999999,Literature,JINAbase_2021,
,168.26457083333332,-12.800566666666667,Literature,JINAbase_2021,
,309.55539999999996,-20.436352777777778,Literature,JINAbase_2021,
,309.55539999999996,-20.436352777777778,Literature,JINAbase_2021,
,309.55539999999996,-20.436352777777778,Literature,JINAbase_2021,
,309.55539999999996,-20.436352777777778,Literature,JINAbase_2021,
,309.55539999999996,-20.436352777777778,Literature,JINAbase_2021,
,46.52263958333333,-22.321650277777778,Literature,JINAbase_2021,
,46.52263958333333,-22.321650277777778,Literature,JINAbase_2021,
,46.52263958333333,-22.321650277777778,Literature,JINAbase_2021,
,46.52263958333333,-22.321650277777778,Literature,JINAbase_2021,
,46.52263958333333,-22.321650277777778,Literature,JINAbase_2021,
,46.52263958333333,-22.321650277777778,Literature,JINAbase_2021,
,177.2637083333333,16.978166666666667,Literature,JINAbase_2021,
,173.23332499999998,0.5077277777777778,Literature,JINAbase_2021,
,138.1821125,2.27325,Literature,JINAbase_2021,
,138.1821125,2.27325,Literature,JINAbase_2021,
,159.20800416666665,12.205530555555555,Literature,JINAbase_2021,
,159.20800416666665,12.205530555555555,Literature,JINAbase_2021,
,207.30639166666663,-2.495241666666667,Literature,JINAbase_2021,
,207.30639166666663,-2.495241666666667,Literature,JINAbase_2021,
,48.25166666666666,-67.14416666666668,Literature,JINAbase_2021,
,227.49429166666664,67.27222222222223,Literature,JINAbase_2021,
,348.22199583333327,8.330427777777777,Literature,JINAbase_2021,
,14.943412499999997,-33.68982222222222,Literature,JINAbase_2021,
,296.4625,-39.44166666666666,Literature,JINAbase_2021,
,304.8548958333333,-28.368761111111112,Literature,JINAbase_2021,
,330.5491125,-44.283924999999996,Literature,JINAbase_2021,
,228.13514033333328,6.02897275,Literature,JINAbase_2021,
,182.73238091666664,0.3984277222222222,Literature,JINAbase_2021,
,182.73238091666664,0.3984277222222222,Literature,JINAbase_2021,
,218.7129583333333,25.16766666666667,Literature,JINAbase_2021,
,278.82986299999993,28.698726222222223,Literature,JINAbase_2021,
,278.82986299999993,28.698726222222223,Literature,JINAbase_2021,
,293.9016583333333,-4.1708083333333335,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,210.62538004166663,-5.651445222222223,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,145.18000416666663,1.0082222222222221,Literature,JINAbase_2021,
,1.9063041666666662,-35.52158333333333,Literature,JINAbase_2021,
,1.9063041666666662,-35.52158333333333,Literature,JINAbase_2021,
,17.369208333333333,-26.6635,Literature,JINAbase_2021,
,3.0034541666666668,-33.99736111111111,Literature,JINAbase_2021,
,358.41791666666666,-26.978916666666667,Literature,JINAbase_2021,
,358.41791666666666,-26.978916666666667,Literature,JINAbase_2021,
,358.41791666666666,-26.978916666666667,Literature,JINAbase_2021,
,358.41791666666666,-26.978916666666667,Literature,JINAbase_2021,
,358.41791666666666,-26.978916666666667,Literature,JINAbase_2021,
,358.41791666666666,-26.978916666666667,Literature,JINAbase_2021,
,0.5828125,29.481077777777777,Literature,JINAbase_2021,
,2.052258333333333,-5.490747222222223,Literature,JINAbase_2021,
,4.585479166666666,-9.660852777777778,Literature,JINAbase_2021,
,5.064383333333332,0.682761111111111,Literature,JINAbase_2021,
,5.307437499999999,0.8347805555555556,Literature,JINAbase_2021,
,5.307437499999999,0.8347805555555556,Literature,JINAbase_2021,
,5.9844125,0.05332777777777778,Literature,JINAbase_2021,
,6.956129166666666,14.071641666666666,Literature,JINAbase_2021,
,6.956129166666666,14.071641666666666,Literature,JINAbase_2021,
,6.986483333333332,-19.158199999999997,Literature,JINAbase_2021,
,7.239254166666666,-10.258497222222223,Literature,JINAbase_2021,
,8.271479166666667,-18.98517777777778,Literature,JINAbase_2021,
,10.4592,-9.891083333333333,Literature,JINAbase_2021,
,15.111229166666666,0.8210083333333333,Literature,JINAbase_2021,
,17.959633333333333,14.702180555555556,Literature,JINAbase_2021,
